idx,apple,samsung,amazon,others,screensize,storage,isnight,returnsaccepted,isused,isbroken,deliveryspeed,se_apple,se_samsung,se_amazon,se_others,se_screensize,se_storage,se_isnight,se_returnsaccepted,se_isused,se_isbroken,se_deliveryspeed,r_squared
5104,-1.9599861,-1.3049258,-.21886392,-.71058655,.30203655,.00063247874,.068813629,-.1855077,-.56721067,-.69969887,.10339343,.12790735,.11906984,.10178528,.11105872,.008959569,.000045614837,.022441309,.028936485,.031429384,.048334397,.014443223,.77234745
5105,-1.9599861,-1.3049258,-.21886392,-.71058655,.30203655,.00063247874,.068813629,-.1855077,-.56721067,-.69969887,.10339343,.12790735,.11906984,.10178528,.11105872,.008959569,.000045614837,.022441309,.028936485,.031429384,.048334397,.014443223,.77234745
5106,-1.9599861,-1.3049258,-.21886392,-.71058655,.30203655,.00063247874,.068813629,-.1855077,-.56721067,-.69969887,.10339343,.12790735,.11906984,.10178528,.11105872,.008959569,.000045614837,.022441309,.028936485,.031429384,.048334397,.014443223,.77234745
5107,-1.9568499,-1.3011665,-.21712589,-.70651031,.30187657,.0006322111,.067953281,-.18787277,-.56802458,-.69671988,.10365831,.1278538,.11901429,.10175852,.11097592,.0089571085,.000045608089,.022428118,.028879808,.031418823,.048509624,.014438913,.77240467
5108,-1.9568499,-1.3011665,-.21712589,-.70651031,.30187657,.0006322111,.067953281,-.18787277,-.56802458,-.69671988,.10365831,.1278538,.11901429,.10175852,.11097592,.0089571085,.000045608089,.022428118,.028879808,.031418823,.048509624,.014438913,.77240467
5109,-1.9568499,-1.3011665,-.21712589,-.70651031,.30187657,.0006322111,.067953281,-.18787277,-.56802458,-.69671988,.10365831,.1278538,.11901429,.10175852,.11097592,.0089571085,.000045608089,.022428118,.028879808,.031418823,.048509624,.014438913,.77240467
5110,-1.956952,-1.3017198,-.21718279,-.70681489,.30192974,.00063200045,.067991234,-.18751352,-.56822085,-.69846761,.10361692,.12781405,.11897065,.10172735,.11094015,.0089619309,.000045620724,.022432851,.028855771,.031526204,.048296347,.014437467,.77220887
5111,-1.956952,-1.3017198,-.21718279,-.70681489,.30192974,.00063200045,.067991234,-.18751352,-.56822085,-.69846761,.10361692,.12781405,.11897065,.10172735,.11094015,.0089619309,.000045620724,.022432851,.028855771,.031526204,.048296347,.014437467,.77220887
5112,-1.956952,-1.3017198,-.21718279,-.70681489,.30192974,.00063200045,.067991234,-.18751352,-.56822085,-.69846761,.10361692,.12781405,.11897065,.10172735,.11094015,.0089619309,.000045620724,.022432851,.028855771,.031526204,.048296347,.014437467,.77220887
5113,-1.956952,-1.3017198,-.21718279,-.70681489,.30192974,.00063200045,.067991234,-.18751352,-.56822085,-.69846761,.10361692,.12781405,.11897065,.10172735,.11094015,.0089619309,.000045620724,.022432851,.028855771,.031526204,.048296347,.014437467,.77220887
5114,-1.956952,-1.3017198,-.21718279,-.70681489,.30192974,.00063200045,.067991234,-.18751352,-.56822085,-.69846761,.10361692,.12781405,.11897065,.10172735,.11094015,.0089619309,.000045620724,.022432851,.028855771,.031526204,.048296347,.014437467,.77220887
5115,-1.956952,-1.3017198,-.21718279,-.70681489,.30192974,.00063200045,.067991234,-.18751352,-.56822085,-.69846761,.10361692,.12781405,.11897065,.10172735,.11094015,.0089619309,.000045620724,.022432851,.028855771,.031526204,.048296347,.014437467,.77220887
5116,-1.956952,-1.3017198,-.21718279,-.70681489,.30192974,.00063200045,.067991234,-.18751352,-.56822085,-.69846761,.10361692,.12781405,.11897065,.10172735,.11094015,.0089619309,.000045620724,.022432851,.028855771,.031526204,.048296347,.014437467,.77220887
5117,-1.9587374,-1.3026825,-.21683952,-.70841992,.30165088,.00063277793,.068914868,-.18426667,-.56761408,-.69937444,.10512973,.1278712,.11901871,.10176596,.11099089,.0089599984,.000045614132,.022438651,.028994184,.031420443,.048321068,.014495794,.77239758
5118,-1.9587374,-1.3026825,-.21683952,-.70841992,.30165088,.00063277793,.068914868,-.18426667,-.56761408,-.69937444,.10512973,.1278712,.11901871,.10176596,.11099089,.0089599984,.000045614132,.022438651,.028994184,.031420443,.048321068,.014495794,.77239758
5119,-1.9587374,-1.3026825,-.21683952,-.70841992,.30165088,.00063277793,.068914868,-.18426667,-.56761408,-.69937444,.10512973,.1278712,.11901871,.10176596,.11099089,.0089599984,.000045614132,.022438651,.028994184,.031420443,.048321068,.014495794,.77239758
5120,-1.9587374,-1.3026825,-.21683952,-.70841992,.30165088,.00063277793,.068914868,-.18426667,-.56761408,-.69937444,.10512973,.1278712,.11901871,.10176596,.11099089,.0089599984,.000045614132,.022438651,.028994184,.031420443,.048321068,.014495794,.77239758
5121,-1.9587374,-1.3026825,-.21683952,-.70841992,.30165088,.00063277793,.068914868,-.18426667,-.56761408,-.69937444,.10512973,.1278712,.11901871,.10176596,.11099089,.0089599984,.000045614132,.022438651,.028994184,.031420443,.048321068,.014495794,.77239758
5122,-1.9587374,-1.3026825,-.21683952,-.70841992,.30165088,.00063277793,.068914868,-.18426667,-.56761408,-.69937444,.10512973,.1278712,.11901871,.10176596,.11099089,.0089599984,.000045614132,.022438651,.028994184,.031420443,.048321068,.014495794,.77239758
5123,-1.9587374,-1.3026825,-.21683952,-.70841992,.30165088,.00063277793,.068914868,-.18426667,-.56761408,-.69937444,.10512973,.1278712,.11901871,.10176596,.11099089,.0089599984,.000045614132,.022438651,.028994184,.031420443,.048321068,.014495794,.77239758
5124,-1.9567142,-1.3016654,-.21733426,-.70670307,.30186176,.00063228386,.068215653,-.18753074,-.56777167,-.69849521,.10369287,.12784593,.11899769,.1017506,.11096531,.0089566801,.000045605433,.022427553,.028859947,.031417239,.048307553,.01443831,.77237993
5125,-1.9567142,-1.3016654,-.21733426,-.70670307,.30186176,.00063228386,.068215653,-.18753074,-.56777167,-.69849521,.10369287,.12784593,.11899769,.1017506,.11096531,.0089566801,.000045605433,.022427553,.028859947,.031417239,.048307553,.01443831,.77237993
5126,-1.8867654,-1.2386492,-.1628599,-.70155835,.29763252,.00062581414,.058668762,-.1752224,-.57932663,-.70324755,.10114548,.12600215,.11727637,.10027979,.10926491,.0088252891,.000044908076,.022092344,.02843279,.030945996,.047568437,.014217777,.77648944
5127,-1.8867654,-1.2386492,-.1628599,-.70155835,.29763252,.00062581414,.058668762,-.1752224,-.57932663,-.70324755,.10114548,.12600215,.11727637,.10027979,.10926491,.0088252891,.000044908076,.022092344,.02843279,.030945996,.047568437,.014217777,.77648944
5128,-1.8867654,-1.2386492,-.1628599,-.70155835,.29763252,.00062581414,.058668762,-.1752224,-.57932663,-.70324755,.10114548,.12600215,.11727637,.10027979,.10926491,.0088252891,.000044908076,.022092344,.02843279,.030945996,.047568437,.014217777,.77648944
5129,-1.8867654,-1.2386492,-.1628599,-.70155835,.29763252,.00062581414,.058668762,-.1752224,-.57932663,-.70324755,.10114548,.12600215,.11727637,.10027979,.10926491,.0088252891,.000044908076,.022092344,.02843279,.030945996,.047568437,.014217777,.77648944
5130,-1.9547178,-1.3026538,-.21539915,-.70333481,.30183578,.00063231221,.067313246,-.19097018,-.56839961,-.6958369,.104388,.12791939,.1190596,.10181102,.11105322,.008960926,.000045627308,.022443248,.029003968,.031432893,.048375487,.014456472,.7723127
5131,-1.9547178,-1.3026538,-.21539915,-.70333481,.30183578,.00063231221,.067313246,-.19097018,-.56839961,-.6958369,.104388,.12791939,.1190596,.10181102,.11105322,.008960926,.000045627308,.022443248,.029003968,.031432893,.048375487,.014456472,.7723127
5132,-1.9547178,-1.3026538,-.21539915,-.70333481,.30183578,.00063231221,.067313246,-.19097018,-.56839961,-.6958369,.104388,.12791939,.1190596,.10181102,.11105322,.008960926,.000045627308,.022443248,.029003968,.031432893,.048375487,.014456472,.7723127
5133,-1.9547178,-1.3026538,-.21539915,-.70333481,.30183578,.00063231221,.067313246,-.19097018,-.56839961,-.6958369,.104388,.12791939,.1190596,.10181102,.11105322,.008960926,.000045627308,.022443248,.029003968,.031432893,.048375487,.014456472,.7723127
5134,-1.9547178,-1.3026538,-.21539915,-.70333481,.30183578,.00063231221,.067313246,-.19097018,-.56839961,-.6958369,.104388,.12791939,.1190596,.10181102,.11105322,.008960926,.000045627308,.022443248,.029003968,.031432893,.048375487,.014456472,.7723127
5135,-1.9547178,-1.3026538,-.21539915,-.70333481,.30183578,.00063231221,.067313246,-.19097018,-.56839961,-.6958369,.104388,.12791939,.1190596,.10181102,.11105322,.008960926,.000045627308,.022443248,.029003968,.031432893,.048375487,.014456472,.7723127
5136,-1.9547178,-1.3026538,-.21539915,-.70333481,.30183578,.00063231221,.067313246,-.19097018,-.56839961,-.6958369,.104388,.12791939,.1190596,.10181102,.11105322,.008960926,.000045627308,.022443248,.029003968,.031432893,.048375487,.014456472,.7723127
5137,-1.9547178,-1.3026538,-.21539915,-.70333481,.30183578,.00063231221,.067313246,-.19097018,-.56839961,-.6958369,.104388,.12791939,.1190596,.10181102,.11105322,.008960926,.000045627308,.022443248,.029003968,.031432893,.048375487,.014456472,.7723127
5138,-1.9547178,-1.3026538,-.21539915,-.70333481,.30183578,.00063231221,.067313246,-.19097018,-.56839961,-.6958369,.104388,.12791939,.1190596,.10181102,.11105322,.008960926,.000045627308,.022443248,.029003968,.031432893,.048375487,.014456472,.7723127
5139,-1.9547178,-1.3026538,-.21539915,-.70333481,.30183578,.00063231221,.067313246,-.19097018,-.56839961,-.6958369,.104388,.12791939,.1190596,.10181102,.11105322,.008960926,.000045627308,.022443248,.029003968,.031432893,.048375487,.014456472,.7723127
5140,-1.9547178,-1.3026538,-.21539915,-.70333481,.30183578,.00063231221,.067313246,-.19097018,-.56839961,-.6958369,.104388,.12791939,.1190596,.10181102,.11105322,.008960926,.000045627308,.022443248,.029003968,.031432893,.048375487,.014456472,.7723127
5141,-1.9547178,-1.3026538,-.21539915,-.70333481,.30183578,.00063231221,.067313246,-.19097018,-.56839961,-.6958369,.104388,.12791939,.1190596,.10181102,.11105322,.008960926,.000045627308,.022443248,.029003968,.031432893,.048375487,.014456472,.7723127
5142,-1.9544679,-1.3019148,-.21449859,-.70407969,.30151418,.00063193496,.069316752,-.18669103,-.568537,-.69728714,.10466525,.12781492,.11896682,.10173105,.11094289,.0089555969,.000045592689,.022424925,.028853774,.031407896,.048297841,.014441196,.77229959
5143,-1.9544679,-1.3019148,-.21449859,-.70407969,.30151418,.00063193496,.069316752,-.18669103,-.568537,-.69728714,.10466525,.12781492,.11896682,.10173105,.11094289,.0089555969,.000045592689,.022424925,.028853774,.031407896,.048297841,.014441196,.77229959
5144,-1.9544679,-1.3019148,-.21449859,-.70407969,.30151418,.00063193496,.069316752,-.18669103,-.568537,-.69728714,.10466525,.12781492,.11896682,.10173105,.11094289,.0089555969,.000045592689,.022424925,.028853774,.031407896,.048297841,.014441196,.77229959
5145,-1.9544679,-1.3019148,-.21449859,-.70407969,.30151418,.00063193496,.069316752,-.18669103,-.568537,-.69728714,.10466525,.12781492,.11896682,.10173105,.11094289,.0089555969,.000045592689,.022424925,.028853774,.031407896,.048297841,.014441196,.77229959
5146,-1.9581838,-1.3029174,-.21780668,-.70785689,.30198571,.0006321728,.068315521,-.18761426,-.5678128,-.69841248,.1034724,.12783666,.1189981,.10173001,.11096202,.0089567751,.000045591449,.022423901,.028853117,.031406466,.048293911,.014439621,.77244091
5147,-1.9581838,-1.3029174,-.21780668,-.70785689,.30198571,.0006321728,.068315521,-.18761426,-.5678128,-.69841248,.1034724,.12783666,.1189981,.10173001,.11096202,.0089567751,.000045591449,.022423901,.028853117,.031406466,.048293911,.014439621,.77244091
5148,-1.9581838,-1.3029174,-.21780668,-.70785689,.30198571,.0006321728,.068315521,-.18761426,-.5678128,-.69841248,.1034724,.12783666,.1189981,.10173001,.11096202,.0089567751,.000045591449,.022423901,.028853117,.031406466,.048293911,.014439621,.77244091
5149,-1.9581838,-1.3029174,-.21780668,-.70785689,.30198571,.0006321728,.068315521,-.18761426,-.5678128,-.69841248,.1034724,.12783666,.1189981,.10173001,.11096202,.0089567751,.000045591449,.022423901,.028853117,.031406466,.048293911,.014439621,.77244091
5150,-1.9581838,-1.3029174,-.21780668,-.70785689,.30198571,.0006321728,.068315521,-.18761426,-.5678128,-.69841248,.1034724,.12783666,.1189981,.10173001,.11096202,.0089567751,.000045591449,.022423901,.028853117,.031406466,.048293911,.014439621,.77244091
5151,-1.9624561,-1.3047038,-.21940114,-.70926523,.30220282,.00063318969,.067560256,-.1866564,-.56851971,-.69804245,.10473512,.12810238,.11914032,.1018587,.11108733,.0089708939,.000045654029,.022449264,.028896548,.031446811,.048346199,.014505416,.77238274
5152,-1.9624561,-1.3047038,-.21940114,-.70926523,.30220282,.00063318969,.067560256,-.1866564,-.56851971,-.69804245,.10473512,.12810238,.11914032,.1018587,.11108733,.0089708939,.000045654029,.022449264,.028896548,.031446811,.048346199,.014505416,.77238274
5153,-1.9624561,-1.3047038,-.21940114,-.70926523,.30220282,.00063318969,.067560256,-.1866564,-.56851971,-.69804245,.10473512,.12810238,.11914032,.1018587,.11108733,.0089708939,.000045654029,.022449264,.028896548,.031446811,.048346199,.014505416,.77238274
5154,-1.9624561,-1.3047038,-.21940114,-.70926523,.30220282,.00063318969,.067560256,-.1866564,-.56851971,-.69804245,.10473512,.12810238,.11914032,.1018587,.11108733,.0089708939,.000045654029,.022449264,.028896548,.031446811,.048346199,.014505416,.77238274
5155,-1.9624561,-1.3047038,-.21940114,-.70926523,.30220282,.00063318969,.067560256,-.1866564,-.56851971,-.69804245,.10473512,.12810238,.11914032,.1018587,.11108733,.0089708939,.000045654029,.022449264,.028896548,.031446811,.048346199,.014505416,.77238274
5156,-1.9624561,-1.3047038,-.21940114,-.70926523,.30220282,.00063318969,.067560256,-.1866564,-.56851971,-.69804245,.10473512,.12810238,.11914032,.1018587,.11108733,.0089708939,.000045654029,.022449264,.028896548,.031446811,.048346199,.014505416,.77238274
5157,-1.9624561,-1.3047038,-.21940114,-.70926523,.30220282,.00063318969,.067560256,-.1866564,-.56851971,-.69804245,.10473512,.12810238,.11914032,.1018587,.11108733,.0089708939,.000045654029,.022449264,.028896548,.031446811,.048346199,.014505416,.77238274
5158,-1.9624561,-1.3047038,-.21940114,-.70926523,.30220282,.00063318969,.067560256,-.1866564,-.56851971,-.69804245,.10473512,.12810238,.11914032,.1018587,.11108733,.0089708939,.000045654029,.022449264,.028896548,.031446811,.048346199,.014505416,.77238274
5159,-1.9624561,-1.3047038,-.21940114,-.70926523,.30220282,.00063318969,.067560256,-.1866564,-.56851971,-.69804245,.10473512,.12810238,.11914032,.1018587,.11108733,.0089708939,.000045654029,.022449264,.028896548,.031446811,.048346199,.014505416,.77238274
5160,-1.9624561,-1.3047038,-.21940114,-.70926523,.30220282,.00063318969,.067560256,-.1866564,-.56851971,-.69804245,.10473512,.12810238,.11914032,.1018587,.11108733,.0089708939,.000045654029,.022449264,.028896548,.031446811,.048346199,.014505416,.77238274
5161,-1.9624561,-1.3047038,-.21940114,-.70926523,.30220282,.00063318969,.067560256,-.1866564,-.56851971,-.69804245,.10473512,.12810238,.11914032,.1018587,.11108733,.0089708939,.000045654029,.022449264,.028896548,.031446811,.048346199,.014505416,.77238274
5162,-1.9624561,-1.3047038,-.21940114,-.70926523,.30220282,.00063318969,.067560256,-.1866564,-.56851971,-.69804245,.10473512,.12810238,.11914032,.1018587,.11108733,.0089708939,.000045654029,.022449264,.028896548,.031446811,.048346199,.014505416,.77238274
5163,-1.9571409,-1.3017472,-.21724316,-.70682681,.30189475,.00063222682,.068126127,-.18744373,-.56794643,-.69842261,.10363283,.12787828,.11902013,.10176731,.11098579,.0089584794,.000045615103,.022433575,.028864987,.031425398,.048318673,.014442085,.77233511
5164,-1.9571409,-1.3017472,-.21724316,-.70682681,.30189475,.00063222682,.068126127,-.18744373,-.56794643,-.69842261,.10363283,.12787828,.11902013,.10176731,.11098579,.0089584794,.000045615103,.022433575,.028864987,.031425398,.048318673,.014442085,.77233511
5165,-1.9571409,-1.3017472,-.21724316,-.70682681,.30189475,.00063222682,.068126127,-.18744373,-.56794643,-.69842261,.10363283,.12787828,.11902013,.10176731,.11098579,.0089584794,.000045615103,.022433575,.028864987,.031425398,.048318673,.014442085,.77233511
5166,-1.9571409,-1.3017472,-.21724316,-.70682681,.30189475,.00063222682,.068126127,-.18744373,-.56794643,-.69842261,.10363283,.12787828,.11902013,.10176731,.11098579,.0089584794,.000045615103,.022433575,.028864987,.031425398,.048318673,.014442085,.77233511
5167,-1.9428365,-1.2907794,-.20824434,-.69833511,.30140248,.0006301892,.066373326,-.18854783,-.57199651,-.69844007,.1022467,.12824443,.11926422,.10196363,.11114588,.0089649623,.000045637506,.02246066,.028876763,.031548131,.048320945,.014473698,.77247751
5168,-1.9428365,-1.2907794,-.20824434,-.69833511,.30140248,.0006301892,.066373326,-.18854783,-.57199651,-.69844007,.1022467,.12824443,.11926422,.10196363,.11114588,.0089649623,.000045637506,.02246066,.028876763,.031548131,.048320945,.014473698,.77247751
5169,-1.9428365,-1.2907794,-.20824434,-.69833511,.30140248,.0006301892,.066373326,-.18854783,-.57199651,-.69844007,.1022467,.12824443,.11926422,.10196363,.11114588,.0089649623,.000045637506,.02246066,.028876763,.031548131,.048320945,.014473698,.77247751
5170,-1.9428365,-1.2907794,-.20824434,-.69833511,.30140248,.0006301892,.066373326,-.18854783,-.57199651,-.69844007,.1022467,.12824443,.11926422,.10196363,.11114588,.0089649623,.000045637506,.02246066,.028876763,.031548131,.048320945,.014473698,.77247751
5171,-1.9428365,-1.2907794,-.20824434,-.69833511,.30140248,.0006301892,.066373326,-.18854783,-.57199651,-.69844007,.1022467,.12824443,.11926422,.10196363,.11114588,.0089649623,.000045637506,.02246066,.028876763,.031548131,.048320945,.014473698,.77247751
5172,-1.9428365,-1.2907794,-.20824434,-.69833511,.30140248,.0006301892,.066373326,-.18854783,-.57199651,-.69844007,.1022467,.12824443,.11926422,.10196363,.11114588,.0089649623,.000045637506,.02246066,.028876763,.031548131,.048320945,.014473698,.77247751
5173,-1.9428365,-1.2907794,-.20824434,-.69833511,.30140248,.0006301892,.066373326,-.18854783,-.57199651,-.69844007,.1022467,.12824443,.11926422,.10196363,.11114588,.0089649623,.000045637506,.02246066,.028876763,.031548131,.048320945,.014473698,.77247751
5174,-1.9428365,-1.2907794,-.20824434,-.69833511,.30140248,.0006301892,.066373326,-.18854783,-.57199651,-.69844007,.1022467,.12824443,.11926422,.10196363,.11114588,.0089649623,.000045637506,.02246066,.028876763,.031548131,.048320945,.014473698,.77247751
5175,-1.9568996,-1.3015511,-.2172175,-.70666039,.30187225,.00063218636,.068150967,-.18742888,-.56793398,-.69843405,.10369735,.12785435,.11901163,.10175714,.11097705,.0089578135,.00004560755,.022432888,.028862687,.031418338,.048311647,.014444223,.77228892
5176,-1.9568996,-1.3015511,-.2172175,-.70666039,.30187225,.00063218636,.068150967,-.18742888,-.56793398,-.69843405,.10369735,.12785435,.11901163,.10175714,.11097705,.0089578135,.00004560755,.022432888,.028862687,.031418338,.048311647,.014444223,.77228892
5177,-1.9568996,-1.3015511,-.2172175,-.70666039,.30187225,.00063218636,.068150967,-.18742888,-.56793398,-.69843405,.10369735,.12785435,.11901163,.10175714,.11097705,.0089578135,.00004560755,.022432888,.028862687,.031418338,.048311647,.014444223,.77228892
5178,-1.9610964,-1.3038449,-.21871701,-.70846403,.30202493,.0006327859,.068885967,-.18705547,-.56826061,-.69792265,.10440706,.1279487,.11904498,.10178337,.11100265,.0089594293,.000045618199,.022445779,.028868359,.03142345,.048320699,.01446469,.77238536
5179,-1.9610964,-1.3038449,-.21871701,-.70846403,.30202493,.0006327859,.068885967,-.18705547,-.56826061,-.69792265,.10440706,.1279487,.11904498,.10178337,.11100265,.0089594293,.000045618199,.022445779,.028868359,.03142345,.048320699,.01446469,.77238536
5180,-1.9610964,-1.3038449,-.21871701,-.70846403,.30202493,.0006327859,.068885967,-.18705547,-.56826061,-.69792265,.10440706,.1279487,.11904498,.10178337,.11100265,.0089594293,.000045618199,.022445779,.028868359,.03142345,.048320699,.01446469,.77238536
5181,-1.9610964,-1.3038449,-.21871701,-.70846403,.30202493,.0006327859,.068885967,-.18705547,-.56826061,-.69792265,.10440706,.1279487,.11904498,.10178337,.11100265,.0089594293,.000045618199,.022445779,.028868359,.03142345,.048320699,.01446469,.77238536
5182,-1.9610964,-1.3038449,-.21871701,-.70846403,.30202493,.0006327859,.068885967,-.18705547,-.56826061,-.69792265,.10440706,.1279487,.11904498,.10178337,.11100265,.0089594293,.000045618199,.022445779,.028868359,.03142345,.048320699,.01446469,.77238536
5183,-1.9561965,-1.3007783,-.21626167,-.70595062,.30183938,.00063206983,.067908674,-.18754883,-.56847554,-.69833767,.10382041,.12785949,.11902091,.1017811,.11098553,.0089571681,.000045605208,.022428555,.028859954,.031450789,.048308473,.014444449,.77231359
5184,-1.9561965,-1.3007783,-.21626167,-.70595062,.30183938,.00063206983,.067908674,-.18754883,-.56847554,-.69833767,.10382041,.12785949,.11902091,.1017811,.11098553,.0089571681,.000045605208,.022428555,.028859954,.031450789,.048308473,.014444449,.77231359
5185,-1.9553138,-1.2999476,-.21531144,-.70498389,.30189618,.00063218694,.067972712,-.18748474,-.56785947,-.69852442,.10375291,.12793685,.11910833,.10191321,.1110929,.0089556407,.000045600467,.022424638,.028856777,.031412289,.048303641,.014439887,.77237988
5186,-1.9584064,-1.3026377,-.21850291,-.70748413,.30203056,.00063204678,.067745917,-.18721864,-.56800163,-.69862694,.10386164,.12788518,.1190301,.10178696,.11099288,.0089604948,.00004561439,.022433577,.028867254,.031421676,.048318151,.014443743,.77230811
5187,-1.9584064,-1.3026377,-.21850291,-.70748413,.30203056,.00063204678,.067745917,-.18721864,-.56800163,-.69862694,.10386164,.12788518,.1190301,.10178696,.11099288,.0089604948,.00004561439,.022433577,.028867254,.031421676,.048318151,.014443743,.77230811
5188,-1.9584064,-1.3026377,-.21850291,-.70748413,.30203056,.00063204678,.067745917,-.18721864,-.56800163,-.69862694,.10386164,.12788518,.1190301,.10178696,.11099288,.0089604948,.00004561439,.022433577,.028867254,.031421676,.048318151,.014443743,.77230811
5189,-1.9584064,-1.3026377,-.21850291,-.70748413,.30203056,.00063204678,.067745917,-.18721864,-.56800163,-.69862694,.10386164,.12788518,.1190301,.10178696,.11099288,.0089604948,.00004561439,.022433577,.028867254,.031421676,.048318151,.014443743,.77230811
5190,-1.9584064,-1.3026377,-.21850291,-.70748413,.30203056,.00063204678,.067745917,-.18721864,-.56800163,-.69862694,.10386164,.12788518,.1190301,.10178696,.11099288,.0089604948,.00004561439,.022433577,.028867254,.031421676,.048318151,.014443743,.77230811
5191,-1.9576169,-1.3018779,-.21730843,-.70695698,.3018887,.00063233095,.068249136,-.18734543,-.56801695,-.6983549,.10384917,.12785766,.11899915,.10175037,.11096656,.0089563616,.000045606626,.022429617,.028861441,.031416818,.048308693,.014450547,.77238286
5192,-1.9576169,-1.3018779,-.21730843,-.70695698,.3018887,.00063233095,.068249136,-.18734543,-.56801695,-.6983549,.10384917,.12785766,.11899915,.10175037,.11096656,.0089563616,.000045606626,.022429617,.028861441,.031416818,.048308693,.014450547,.77238286
5193,-1.9538616,-1.2978891,-.21556182,-.70342577,.30161661,.00063211587,.067194708,-.18686932,-.5684185,-.69840485,.1043472,.12782732,.11899029,.1017326,.11095647,.0089556584,.000045594788,.022424342,.028854879,.031409375,.04829729,.014439607,.77226043
5194,-1.9538616,-1.2978891,-.21556182,-.70342577,.30161661,.00063211587,.067194708,-.18686932,-.5684185,-.69840485,.1043472,.12782732,.11899029,.1017326,.11095647,.0089556584,.000045594788,.022424342,.028854879,.031409375,.04829729,.014439607,.77226043
5195,-1.9538616,-1.2978891,-.21556182,-.70342577,.30161661,.00063211587,.067194708,-.18686932,-.5684185,-.69840485,.1043472,.12782732,.11899029,.1017326,.11095647,.0089556584,.000045594788,.022424342,.028854879,.031409375,.04829729,.014439607,.77226043
5196,-1.9577734,-1.3025156,-.21793221,-.70745945,.30190444,.00063216046,.068063818,-.1875558,-.56790811,-.69840032,.10363476,.12804285,.11924164,.10195541,.11114247,.0089572724,.000045601377,.022423003,.028870046,.031412393,.048307683,.014437496,.77240402
5197,-1.956062,-1.3010583,-.21682133,-.70628512,.30181897,.00063214981,.068155736,-.18752049,-.56783575,-.69848764,.10357879,.12808707,.11912736,.10182153,.1110552,.0089745615,.00004561344,.022435313,.028868157,.03142466,.048316445,.01445244,.77240884
5198,-1.956062,-1.3010583,-.21682133,-.70628512,.30181897,.00063214981,.068155736,-.18752049,-.56783575,-.69848764,.10357879,.12808707,.11912736,.10182153,.1110552,.0089745615,.00004561344,.022435313,.028868157,.03142466,.048316445,.01445244,.77240884
5199,-1.956062,-1.3010583,-.21682133,-.70628512,.30181897,.00063214981,.068155736,-.18752049,-.56783575,-.69848764,.10357879,.12808707,.11912736,.10182153,.1110552,.0089745615,.00004561344,.022435313,.028868157,.03142466,.048316445,.01445244,.77240884
5200,-1.956062,-1.3010583,-.21682133,-.70628512,.30181897,.00063214981,.068155736,-.18752049,-.56783575,-.69848764,.10357879,.12808707,.11912736,.10182153,.1110552,.0089745615,.00004561344,.022435313,.028868157,.03142466,.048316445,.01445244,.77240884
5201,-1.9531138,-1.2986318,-.2147072,-.70433748,.30173761,.00063148024,.067635261,-.18780112,-.56942725,-.69869959,.1038994,.12800005,.11911192,.10184307,.11105149,.0089614401,.000045628523,.022439528,.028871464,.031499848,.048322365,.014446218,.77227193
5202,-1.9531138,-1.2986318,-.2147072,-.70433748,.30173761,.00063148024,.067635261,-.18780112,-.56942725,-.69869959,.1038994,.12800005,.11911192,.10184307,.11105149,.0089614401,.000045628523,.022439528,.028871464,.031499848,.048322365,.014446218,.77227193
5203,-1.9531138,-1.2986318,-.2147072,-.70433748,.30173761,.00063148024,.067635261,-.18780112,-.56942725,-.69869959,.1038994,.12800005,.11911192,.10184307,.11105149,.0089614401,.000045628523,.022439528,.028871464,.031499848,.048322365,.014446218,.77227193
5204,-1.9531138,-1.2986318,-.2147072,-.70433748,.30173761,.00063148024,.067635261,-.18780112,-.56942725,-.69869959,.1038994,.12800005,.11911192,.10184307,.11105149,.0089614401,.000045628523,.022439528,.028871464,.031499848,.048322365,.014446218,.77227193
5205,-1.9531138,-1.2986318,-.2147072,-.70433748,.30173761,.00063148024,.067635261,-.18780112,-.56942725,-.69869959,.1038994,.12800005,.11911192,.10184307,.11105149,.0089614401,.000045628523,.022439528,.028871464,.031499848,.048322365,.014446218,.77227193
5206,-1.9531138,-1.2986318,-.2147072,-.70433748,.30173761,.00063148024,.067635261,-.18780112,-.56942725,-.69869959,.1038994,.12800005,.11911192,.10184307,.11105149,.0089614401,.000045628523,.022439528,.028871464,.031499848,.048322365,.014446218,.77227193
5207,-1.9575415,-1.3019419,-.21739319,-.70700371,.30192187,.00063230627,.068204865,-.18740727,-.56802678,-.6983003,.10359245,.12792464,.11904726,.10178923,.1110108,.0089616729,.000045625202,.022441797,.028870765,.031433664,.048333116,.014446559,.77231652
5208,-1.9575415,-1.3019419,-.21739319,-.70700371,.30192187,.00063230627,.068204865,-.18740727,-.56802678,-.6983003,.10359245,.12792464,.11904726,.10178923,.1110108,.0089616729,.000045625202,.022441797,.028870765,.031433664,.048333116,.014446559,.77231652
5209,-1.9575415,-1.3019419,-.21739319,-.70700371,.30192187,.00063230627,.068204865,-.18740727,-.56802678,-.6983003,.10359245,.12792464,.11904726,.10178923,.1110108,.0089616729,.000045625202,.022441797,.028870765,.031433664,.048333116,.014446559,.77231652
5210,-1.9575415,-1.3019419,-.21739319,-.70700371,.30192187,.00063230627,.068204865,-.18740727,-.56802678,-.6983003,.10359245,.12792464,.11904726,.10178923,.1110108,.0089616729,.000045625202,.022441797,.028870765,.031433664,.048333116,.014446559,.77231652
